CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
60368a64c337   cachito_asyncio-nexus-1            38.19%    3.137GiB / 15.5GiB   20.24%    85.4MB / 37.7MB   241MB / 962MB     128
24a20d4f4018   cachito_asyncio-db-1               0.01%     38.54MiB / 15.5GiB   0.24%     123kB / 104kB     48.4MB / 77.1MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.37%     1.009GiB / 15.5GiB   6.51%     128kB / 118kB     57MB / 1.59MB     37
2e052d829465   cachito_asyncio-athens-1           0.00%     11.96MiB / 15.5GiB   0.08%     12.6kB / 2.82kB   39.9MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.73%     261.5MiB / 15.5GiB   1.65%     37.9MB / 487kB    820MB / 1.58GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.88%     122.3MiB / 15.5GiB   0.77%     168kB / 230kB     40.7MB / 360kB    3
60368a64c337   cachito_asyncio-nexus-1            22.26%    3.123GiB / 15.5GiB   20.15%    87.2MB / 38.8MB   241MB / 986MB     128
24a20d4f4018   cachito_asyncio-db-1               0.00%     38.54MiB / 15.5GiB   0.24%     141kB / 119kB     48.4MB / 77.1MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.18%     1.009GiB / 15.5GiB   6.51%     131kB / 121kB     57MB / 1.59MB     37
2e052d829465   cachito_asyncio-athens-1           0.00%     11.96MiB / 15.5GiB   0.08%     12.6kB / 2.89kB   39.9MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.63%     261.6MiB / 15.5GiB   1.65%     38.4MB / 508kB    820MB / 1.58GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.44%     122.3MiB / 15.5GiB   0.77%     171kB / 235kB     40.7MB / 369kB    3
60368a64c337   cachito_asyncio-nexus-1            16.24%    3.103GiB / 15.5GiB   20.02%    88.3MB / 39.3MB   241MB / 1.01GB    128
24a20d4f4018   cachito_asyncio-db-1               0.55%     38.71MiB / 15.5GiB   0.24%     143kB / 121kB     48.4MB / 77.1MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.85%     1.009GiB / 15.5GiB   6.51%     135kB / 125kB     57MB / 1.59MB     37
2e052d829465   cachito_asyncio-athens-1           0.00%     11.96MiB / 15.5GiB   0.08%     12.7kB / 2.99kB   39.9MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.75%     262.7MiB / 15.5GiB   1.66%     40.9MB / 533kB    820MB / 1.58GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.61%     122.3MiB / 15.5GiB   0.77%     174kB / 240kB     40.7MB / 377kB    3
60368a64c337   cachito_asyncio-nexus-1            43.25%    3.092GiB / 15.5GiB   19.95%    91.9MB / 42MB     241MB / 1.03GB    127
24a20d4f4018   cachito_asyncio-db-1               0.00%     38.71MiB / 15.5GiB   0.24%     146kB / 124kB     48.4MB / 77.1MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.13%     1.009GiB / 15.5GiB   6.51%     138kB / 129kB     57MB / 1.59MB     37
2e052d829465   cachito_asyncio-athens-1           0.00%     11.96MiB / 15.5GiB   0.08%     12.8kB / 3.04kB   39.9MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.67%     260.5MiB / 15.5GiB   1.64%     42.2MB / 557kB   820MB / 1.59GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.70%     122.2MiB / 15.5GiB   0.77%     177kB / 245kB    40.7MB / 385kB    3
60368a64c337   cachito_asyncio-nexus-1            149.82%   3.065GiB / 15.5GiB   19.77%    94MB / 43.3MB    241MB / 1.06GB    127
24a20d4f4018   cachito_asyncio-db-1               0.02%     38.52MiB / 15.5GiB   0.24%     149kB / 126kB    48.4MB / 77.1MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.74%     1.002GiB / 15.5GiB   6.46%     142kB / 132kB    58.6MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     19.04MiB / 15.5GiB   0.12%     12.8kB / 3.1kB   62.3MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.74%     253.7MiB / 15.5GiB   1.60%     45.2MB / 583kB    820MB / 1.59GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.67%     121.8MiB / 15.5GiB   0.77%     180kB / 250kB     40.7MB / 393kB    3
60368a64c337   cachito_asyncio-nexus-1            36.21%    3.034GiB / 15.5GiB   19.57%    97.9MB / 46.4MB   241MB / 1.08GB    127
24a20d4f4018   cachito_asyncio-db-1               0.00%     38.34MiB / 15.5GiB   0.24%     151kB / 129kB     48.4MB / 77.1MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.21%     1.002GiB / 15.5GiB   6.46%     146kB / 136kB     58.6MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     18.42MiB / 15.5GiB   0.12%     13kB / 3.25kB     62.3MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.51%     255.6MiB / 15.5GiB   1.61%     47MB / 605kB      820MB / 1.6GB     8
088cb4583de3   cachito_asyncio-cachito-api-1      0.53%     121.8MiB / 15.5GiB   0.77%     184kB / 255kB     40.7MB / 401kB    3
60368a64c337   cachito_asyncio-nexus-1            27.88%    3.022GiB / 15.5GiB   19.50%    101MB / 48.3MB    241MB / 1.1GB     127
24a20d4f4018   cachito_asyncio-db-1               0.01%     38.36MiB / 15.5GiB   0.24%     154kB / 131kB     48.4MB / 77.1MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.94%     1.001GiB / 15.5GiB   6.46%     149kB / 139kB     58.6MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     18.42MiB / 15.5GiB   0.12%     13.1kB / 3.32kB   62.3MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.60%     251.8MiB / 15.5GiB   1.59%     47.6MB / 627kB    820MB / 1.6GB     8
088cb4583de3   cachito_asyncio-cachito-api-1      0.58%     121.7MiB / 15.5GiB   0.77%     200kB / 280kB     40.7MB / 418kB    3
60368a64c337   cachito_asyncio-nexus-1            40.57%    3.007GiB / 15.5GiB   19.40%    102MB / 48.9MB    241MB / 1.13GB    125
24a20d4f4018   cachito_asyncio-db-1               0.00%     38.08MiB / 15.5GiB   0.24%     171kB / 146kB     48.4MB / 77.1MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.12%     1.001GiB / 15.5GiB   6.46%     152kB / 143kB     58.6MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     18.11MiB / 15.5GiB   0.11%     13.1kB / 3.38kB   62.3MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.50%     251.9MiB / 15.5GiB   1.59%     48.4MB / 644kB   820MB / 1.61GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.85%     121.7MiB / 15.5GiB   0.77%     204kB / 285kB    40.7MB / 426kB    3
60368a64c337   cachito_asyncio-nexus-1            19.33%    2.995GiB / 15.5GiB   19.32%    103MB / 49.6MB   244MB / 1.16GB    124
24a20d4f4018   cachito_asyncio-db-1               0.00%     38.08MiB / 15.5GiB   0.24%     175kB / 149kB    48.4MB / 77.1MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.23%     1.001GiB / 15.5GiB   6.46%     156kB / 146kB    58.6MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     18.11MiB / 15.5GiB   0.11%     14kB / 3.43kB    62.3MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.53%     248.9MiB / 15.5GiB   1.57%     49.4MB / 668kB    820MB / 1.61GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.68%     121.6MiB / 15.5GiB   0.77%     207kB / 290kB     40.7MB / 434kB    3
60368a64c337   cachito_asyncio-nexus-1            16.03%    2.982GiB / 15.5GiB   19.24%    106MB / 50.7MB    244MB / 1.18GB    125
24a20d4f4018   cachito_asyncio-db-1               0.00%     37.68MiB / 15.5GiB   0.24%     177kB / 151kB     48.4MB / 77.1MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.19%     1006MiB / 15.5GiB    6.34%     160kB / 150kB     58.6MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     17.87MiB / 15.5GiB   0.11%     14.1kB / 3.53kB   62.3MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.47%     249.2MiB / 15.5GiB   1.57%     51.6MB / 691kB    820MB / 1.61GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.43%     121.6MiB / 15.5GiB   0.77%     211kB / 295kB     40.7MB / 442kB    3
60368a64c337   cachito_asyncio-nexus-1            37.48%    3.015GiB / 15.5GiB   19.46%    110MB / 53MB      248MB / 1.2GB     126
24a20d4f4018   cachito_asyncio-db-1               0.00%     37.75MiB / 15.5GiB   0.24%     180kB / 154kB     48.4MB / 77.1MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.79%     1006MiB / 15.5GiB    6.34%     164kB / 153kB     58.6MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     17.87MiB / 15.5GiB   0.11%     14.5kB / 3.64kB   62.3MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.38%     249.4MiB / 15.5GiB   1.57%     52.2MB / 711kB    820MB / 1.61GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.52%     121.6MiB / 15.5GiB   0.77%     227kB / 320kB     40.7MB / 459kB    3
60368a64c337   cachito_asyncio-nexus-1            161.21%   3.017GiB / 15.5GiB   19.46%    112MB / 53.6MB    248MB / 1.23GB    126
24a20d4f4018   cachito_asyncio-db-1               0.00%     37.75MiB / 15.5GiB   0.24%     197kB / 169kB     48.4MB / 77.1MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.21%     1006MiB / 15.5GiB    6.34%     167kB / 157kB     58.6MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     17.87MiB / 15.5GiB   0.11%     14.6kB / 3.71kB   62.3MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.34%     249.9MiB / 15.5GiB   1.57%     53.8MB / 732kB    820MB / 1.61GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.54%     121.6MiB / 15.5GiB   0.77%     230kB / 325kB     40.7MB / 467kB    3
60368a64c337   cachito_asyncio-nexus-1            21.31%    3.053GiB / 15.5GiB   19.70%    115MB / 54.7MB    248MB / 1.26GB    126
24a20d4f4018   cachito_asyncio-db-1               0.00%     37.8MiB / 15.5GiB    0.24%     200kB / 171kB     48.4MB / 77.1MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.16%     1006MiB / 15.5GiB    6.34%     171kB / 161kB     58.6MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     17.87MiB / 15.5GiB   0.11%     14.6kB / 3.77kB   62.3MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.52%     249.9MiB / 15.5GiB   1.57%     54.2MB / 752kB    820MB / 1.61GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.47%     121.6MiB / 15.5GiB   0.77%     236kB / 335kB     40.7MB / 475kB    3
60368a64c337   cachito_asyncio-nexus-1            9.97%     3.061GiB / 15.5GiB   19.75%    116MB / 55.7MB    248MB / 1.29GB    127
24a20d4f4018   cachito_asyncio-db-1               0.00%     37.8MiB / 15.5GiB    0.24%     205kB / 176kB     48.4MB / 77.1MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.21%     1006MiB / 15.5GiB    6.34%     174kB / 164kB     58.6MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     17.87MiB / 15.5GiB   0.11%     14.8kB / 3.92kB   62.3MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.42%     246.2MiB / 15.5GiB   1.55%     55.6MB / 773kB    820MB / 1.61GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.48%     121.2MiB / 15.5GiB   0.76%     242kB / 344kB     40.7MB / 492kB    3
60368a64c337   cachito_asyncio-nexus-1            23.62%    3.044GiB / 15.5GiB   19.64%    118MB / 57.1MB    248MB / 1.31GB    127
24a20d4f4018   cachito_asyncio-db-1               0.00%     37.61MiB / 15.5GiB   0.24%     211kB / 181kB     48.4MB / 77.1MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.12%     982.9MiB / 15.5GiB   6.19%     177kB / 168kB     59.7MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     19.16MiB / 15.5GiB   0.12%     14.8kB / 3.92kB   64MB / 0B         14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.32%     246.4MiB / 15.5GiB   1.55%     56.8MB / 793kB    820MB / 1.61GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.43%     121.4MiB / 15.5GiB   0.77%     257kB / 424kB     40.9MB / 512kB    3
60368a64c337   cachito_asyncio-nexus-1            31.32%    3.069GiB / 15.5GiB   19.80%    121MB / 58.7MB    248MB / 1.34GB    126
24a20d4f4018   cachito_asyncio-db-1               0.00%     37.62MiB / 15.5GiB   0.24%     217kB / 187kB     48.4MB / 77.1MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.18%     983MiB / 15.5GiB     6.19%     181kB / 171kB     59.7MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     19.17MiB / 15.5GiB   0.12%     14.9kB / 4.03kB   64MB / 0B         14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.35%     236.8MiB / 15.5GiB   1.49%     57.4MB / 815kB   820MB / 1.62GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.77%     120.9MiB / 15.5GiB   0.76%     260kB / 429kB    40.9MB / 520kB    3
60368a64c337   cachito_asyncio-nexus-1            13.77%    3.013GiB / 15.5GiB   19.44%    121MB / 59MB     248MB / 1.41GB    126
24a20d4f4018   cachito_asyncio-db-1               0.00%     36.76MiB / 15.5GiB   0.23%     220kB / 189kB    48.4MB / 77.1MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.14%     981.9MiB / 15.5GiB   6.19%     184kB / 175kB    59.7MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     18.46MiB / 15.5GiB   0.12%     15kB / 4.14kB    64MB / 0B         14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.52%     236.9MiB / 15.5GiB   1.49%     57.5MB / 834kB   820MB / 1.62GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.46%     120.9MiB / 15.5GiB   0.76%     265kB / 434kB    40.9MB / 528kB    3
60368a64c337   cachito_asyncio-nexus-1            15.88%    3.143GiB / 15.5GiB   20.28%    122MB / 59.2MB   248MB / 1.43GB    128
24a20d4f4018   cachito_asyncio-db-1               0.00%     37.21MiB / 15.5GiB   0.23%     223kB / 191kB    48.4MB / 77.2MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.20%     981.9MiB / 15.5GiB   6.19%     189kB / 178kB    59.7MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     18.46MiB / 15.5GiB   0.12%     16kB / 4.25kB    64MB / 0B         14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.31%     236.9MiB / 15.5GiB   1.49%     57.7MB / 850kB   820MB / 1.62GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.45%     120.9MiB / 15.5GiB   0.76%     268kB / 439kB    40.9MB / 537kB    3
60368a64c337   cachito_asyncio-nexus-1            20.01%    3.155GiB / 15.5GiB   20.36%    122MB / 59.3MB   248MB / 1.44GB    127
24a20d4f4018   cachito_asyncio-db-1               0.00%     37.21MiB / 15.5GiB   0.23%     226kB / 194kB    48.4MB / 77.2MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.12%     981.8MiB / 15.5GiB   6.19%     192kB / 182kB    59.7MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     18.46MiB / 15.5GiB   0.12%     16kB / 4.31kB    64MB / 0B         14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.40%     209.9MiB / 15.5GiB   1.32%     58.4MB / 871kB    821MB / 1.62GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.44%     114.9MiB / 15.5GiB   0.72%     271kB / 444kB     40.9MB / 545kB    3
60368a64c337   cachito_asyncio-nexus-1            19.19%    3.011GiB / 15.5GiB   19.43%    127MB / 59.9MB    250MB / 1.48GB    127
24a20d4f4018   cachito_asyncio-db-1               0.00%     34.96MiB / 15.5GiB   0.22%     229kB / 196kB     48.4MB / 77.2MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.20%     825.1MiB / 15.5GiB   5.20%     196kB / 186kB     60.3MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     16.31MiB / 15.5GiB   0.10%     16.1kB / 4.38kB   64MB / 0B         14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.56%     210MiB / 15.5GiB     1.32%     62.7MB / 895kB    821MB / 1.62GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.51%     114.9MiB / 15.5GiB   0.72%     274kB / 449kB     40.9MB / 553kB    3
60368a64c337   cachito_asyncio-nexus-1            53.62%    3.049GiB / 15.5GiB   19.67%    132MB / 64.4MB    251MB / 1.5GB     128
24a20d4f4018   cachito_asyncio-db-1               0.00%     34.96MiB / 15.5GiB   0.22%     231kB / 199kB     48.4MB / 77.2MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.14%     825.1MiB / 15.5GiB   5.20%     199kB / 189kB     60.3MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     16.31MiB / 15.5GiB   0.10%     16.2kB / 4.46kB   64MB / 0B         14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.71%     203.4MiB / 15.5GiB   1.28%     63.5MB / 915kB    821MB / 1.62GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.58%     115MiB / 15.5GiB     0.72%     286kB / 525kB     40.9MB / 561kB    4
60368a64c337   cachito_asyncio-nexus-1            14.60%    3.003GiB / 15.5GiB   19.37%    133MB / 65.2MB    251MB / 1.53GB    127
24a20d4f4018   cachito_asyncio-db-1               0.47%     34.68MiB / 15.5GiB   0.22%     235kB / 202kB     48.4MB / 77.2MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.20%     824.6MiB / 15.5GiB   5.20%     202kB / 192kB     60.3MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.01%     15.82MiB / 15.5GiB   0.10%     16.2kB / 4.53kB   64MB / 0B         14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.55%     203.3MiB / 15.5GiB   1.28%     64.5MB / 938kB    821MB / 1.62GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.43%     115MiB / 15.5GiB     0.72%     314kB / 741kB     40.9MB / 590kB    4
60368a64c337   cachito_asyncio-nexus-1            34.05%    3.023GiB / 15.5GiB   19.50%    135MB / 66.3MB    251MB / 1.56GB    125
24a20d4f4018   cachito_asyncio-db-1               0.00%     34.68MiB / 15.5GiB   0.22%     240kB / 207kB     48.4MB / 77.2MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.17%     824.7MiB / 15.5GiB   5.20%     206kB / 196kB     60.3MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     15.82MiB / 15.5GiB   0.10%     16.3kB / 4.64kB   64MB / 0B         14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.40%     204.1MiB / 15.5GiB   1.29%     66.1MB / 960kB   821MB / 1.63GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.54%     115MiB / 15.5GiB     0.72%     335kB / 888kB    40.9MB / 602kB    4
60368a64c337   cachito_asyncio-nexus-1            138.10%   3.064GiB / 15.5GiB   19.77%    138MB / 67.9MB   251MB / 1.59GB    124
24a20d4f4018   cachito_asyncio-db-1               0.00%     34.68MiB / 15.5GiB   0.22%     244kB / 210kB    48.4MB / 77.2MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.40%     824.8MiB / 15.5GiB   5.20%     210kB / 200kB    60.3MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     15.82MiB / 15.5GiB   0.10%     16.4kB / 4.7kB   64MB / 0B         14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.39%     201.9MiB / 15.5GiB   1.27%     70.5MB / 986kB    821MB / 1.63GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.48%     114.3MiB / 15.5GiB   0.72%     338kB / 893kB     40.9MB / 610kB    4
60368a64c337   cachito_asyncio-nexus-1            12.03%    3.074GiB / 15.5GiB   19.83%    144MB / 72.4MB    251MB / 1.62GB    124
24a20d4f4018   cachito_asyncio-db-1               0.00%     34.75MiB / 15.5GiB   0.22%     247kB / 213kB     48.4MB / 77.2MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.15%     810.8MiB / 15.5GiB   5.11%     213kB / 203kB     61.3MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     15.71MiB / 15.5GiB   0.10%     16.5kB / 4.81kB   64MB / 0B         14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.57%     201.9MiB / 15.5GiB   1.27%     70.8MB / 1.01MB   821MB / 1.63GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.52%     114.3MiB / 15.5GiB   0.72%     348kB / 967kB     40.9MB / 627kB    4
60368a64c337   cachito_asyncio-nexus-1            20.08%    3.09GiB / 15.5GiB    19.94%    145MB / 72.7MB    251MB / 1.63GB    124
24a20d4f4018   cachito_asyncio-db-1               0.00%     34.75MiB / 15.5GiB   0.22%     250kB / 216kB     48.4MB / 77.2MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.95%     810.8MiB / 15.5GiB   5.11%     217kB / 207kB     61.3MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     15.8MiB / 15.5GiB    0.10%     16.6kB / 4.85kB   64MB / 0B         14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.48%     202.2MiB / 15.5GiB   1.27%     71.1MB / 1.02MB   821MB / 1.63GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.56%     114.3MiB / 15.5GiB   0.72%     352kB / 972kB     40.9MB / 635kB    4
60368a64c337   cachito_asyncio-nexus-1            11.69%    3.106GiB / 15.5GiB   20.04%    145MB / 73MB      251MB / 1.67GB    123
24a20d4f4018   cachito_asyncio-db-1               0.00%     34.83MiB / 15.5GiB   0.22%     253kB / 219kB     48.4MB / 77.2MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.16%     810.8MiB / 15.5GiB   5.11%     220kB / 210kB     61.3MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     15.79MiB / 15.5GiB   0.10%     16.6kB / 4.92kB   64MB / 0B         14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.44%     202.4MiB / 15.5GiB   1.28%     71.6MB / 1.04MB   821MB / 1.63GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.50%     114.4MiB / 15.5GiB   0.72%     356kB / 977kB     40.9MB / 643kB    4
60368a64c337   cachito_asyncio-nexus-1            32.80%    3.128GiB / 15.5GiB   20.18%    146MB / 73.7MB    251MB / 1.7GB     123
24a20d4f4018   cachito_asyncio-db-1               0.01%     34.83MiB / 15.5GiB   0.22%     256kB / 221kB     48.4MB / 77.2MB   8
2da5f18cb9ee   cachito_asyncio-rabbitmq-1         0.44%     810.9MiB / 15.5GiB   5.11%     224kB / 214kB     61.3MB / 1.59MB   37
2e052d829465   cachito_asyncio-athens-1           0.00%     15.79MiB / 15.5GiB   0.10%     17.6kB / 5.07kB   64MB / 0B         14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
bafa4c7ff927   cachito_asyncio-cachito-worker-1   0.35%     202.4MiB / 15.5GiB   1.28%     74MB / 1.07MB     821MB / 1.63GB    8
088cb4583de3   cachito_asyncio-cachito-api-1      0.42%     114.3MiB / 15.5GiB   0.72%     359kB / 982kB     40.9MB / 651kB    4
