CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
dcf3763c4940   cachito_threads-nexus-1            179.12%   3.254GiB / 15.5GiB   21.00%    243MB / 145MB     320MB / 2.2GB     139
6e08b5e0ca0a   cachito_threads-db-1               0.00%     45.62MiB / 15.5GiB   0.29%     237kB / 188kB     28.6MB / 122MB    8
e4f0767f6d62   cachito_threads-athens-1           0.00%     15.14MiB / 15.5GiB   0.10%     25.6kB / 5.43kB   44.5MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
b129c0206ab3   cachito_threads-cachito-worker-1   5.19%     253.6MiB / 15.5GiB   1.60%     908MB / 4.4MB    361MB / 3.24GB    12
894c51829de4   cachito_threads-cachito-api-1      0.69%     135.9MiB / 15.5GiB   0.86%     273kB / 377kB    49.4MB / 586kB    3
3cb718cedcb7   cachito_threads-rabbitmq-1         0.84%     867.6MiB / 15.5GiB   5.47%     273kB / 256kB    59.2MB / 7.15MB   37
dcf3763c4940   cachito_threads-nexus-1            115.46%   3.323GiB / 15.5GiB   21.44%    256MB / 157MB    320MB / 2.27GB    140
6e08b5e0ca0a   cachito_threads-db-1               0.00%     45.95MiB / 15.5GiB   0.29%     240kB / 191kB    28.6MB / 122MB    8
e4f0767f6d62   cachito_threads-athens-1           0.00%     15.14MiB / 15.5GiB   0.10%     25.6kB / 5.5kB   44.5MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
b129c0206ab3   cachito_threads-cachito-worker-1   41.84%    256.4MiB / 15.5GiB   1.62%     910MB / 4.8MB    363MB / 3.25GB    7
894c51829de4   cachito_threads-cachito-api-1      0.71%     135.9MiB / 15.5GiB   0.86%     276kB / 382kB    49.4MB / 594kB    3
3cb718cedcb7   cachito_threads-rabbitmq-1         0.25%     867.6MiB / 15.5GiB   5.47%     277kB / 260kB    59.2MB / 7.15MB   37
dcf3763c4940   cachito_threads-nexus-1            127.19%   3.362GiB / 15.5GiB   21.69%    257MB / 159MB    322MB / 2.29GB    139
6e08b5e0ca0a   cachito_threads-db-1               0.00%     45.95MiB / 15.5GiB   0.29%     243kB / 194kB    28.6MB / 122MB    8
e4f0767f6d62   cachito_threads-athens-1           0.00%     15.14MiB / 15.5GiB   0.10%     25.6kB / 5.5kB   44.5MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
b129c0206ab3   cachito_threads-cachito-worker-1   1.42%     257.1MiB / 15.5GiB   1.62%     910MB / 4.83MB    363MB / 3.25GB    12
894c51829de4   cachito_threads-cachito-api-1      0.63%     135.9MiB / 15.5GiB   0.86%     287kB / 396kB     49.5MB / 610kB    3
3cb718cedcb7   cachito_threads-rabbitmq-1         0.17%     867.7MiB / 15.5GiB   5.47%     280kB / 264kB     59.2MB / 7.15MB   37
dcf3763c4940   cachito_threads-nexus-1            40.89%    3.395GiB / 15.5GiB   21.90%    258MB / 159MB     322MB / 2.31GB    139
6e08b5e0ca0a   cachito_threads-db-1               0.00%     46.2MiB / 15.5GiB    0.29%     251kB / 203kB     28.6MB / 125MB    8
e4f0767f6d62   cachito_threads-athens-1           0.00%     23.05MiB / 15.5GiB   0.15%     25.7kB / 5.56kB   47.8MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
b129c0206ab3   cachito_threads-cachito-worker-1   99.84%    297.3MiB / 15.5GiB   1.87%     912MB / 6.51MB    461MB / 3.3GB     7
894c51829de4   cachito_threads-cachito-api-1      0.56%     145.2MiB / 15.5GiB   0.91%     1.9MB / 3.59MB    52.6MB / 643kB    3
3cb718cedcb7   cachito_threads-rabbitmq-1         0.20%     867.8MiB / 15.5GiB   5.47%     285kB / 269kB     59.2MB / 7.16MB   37
dcf3763c4940   cachito_threads-nexus-1            0.66%     3.448GiB / 15.5GiB   22.25%    261MB / 161MB     324MB / 2.35GB    139
6e08b5e0ca0a   cachito_threads-db-1               0.00%     49.63MiB / 15.5GiB   0.31%     3.43MB / 227kB    28.7MB / 126MB    8
e4f0767f6d62   cachito_threads-athens-1           0.00%     23.05MiB / 15.5GiB   0.15%     25.9kB / 5.71kB   47.8MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
b129c0206ab3   cachito_threads-cachito-worker-1   99.86%    406.5MiB / 15.5GiB   2.56%     912MB / 6.51MB    826MB / 3.61GB    7
894c51829de4   cachito_threads-cachito-api-1      0.54%     134.1MiB / 15.5GiB   0.85%     1.9MB / 3.59MB    52.6MB / 651kB    3
3cb718cedcb7   cachito_threads-rabbitmq-1         0.18%     703.1MiB / 15.5GiB   4.43%     288kB / 272kB     59.9MB / 7.16MB   37
dcf3763c4940   cachito_threads-nexus-1            0.60%     3.215GiB / 15.5GiB   20.74%    261MB / 161MB     327MB / 2.38GB    136
6e08b5e0ca0a   cachito_threads-db-1               0.53%     45.9MiB / 15.5GiB    0.29%     3.43MB / 230kB    28.7MB / 126MB    8
e4f0767f6d62   cachito_threads-athens-1           0.00%     20.02MiB / 15.5GiB   0.13%     25.9kB / 5.78kB   47.8MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
b129c0206ab3   cachito_threads-cachito-worker-1   91.88%    560.6MiB / 15.5GiB   3.53%     912MB / 6.52MB   1.12GB / 4GB      7
894c51829de4   cachito_threads-cachito-api-1      0.71%     134.1MiB / 15.5GiB   0.85%     1.9MB / 3.6MB    52.6MB / 659kB    3
3cb718cedcb7   cachito_threads-rabbitmq-1         0.98%     702.9MiB / 15.5GiB   4.43%     292kB / 276kB    59.9MB / 7.16MB   37
dcf3763c4940   cachito_threads-nexus-1            0.64%     3.215GiB / 15.5GiB   20.74%    261MB / 161MB    327MB / 2.38GB    135
6e08b5e0ca0a   cachito_threads-db-1               0.00%     45.9MiB / 15.5GiB    0.29%     3.43MB / 233kB   28.7MB / 126MB    8
e4f0767f6d62   cachito_threads-athens-1           0.00%     20.02MiB / 15.5GiB   0.13%     26kB / 5.84kB    47.8MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
b129c0206ab3   cachito_threads-cachito-worker-1   95.67%    771.2MiB / 15.5GiB   4.86%     912MB / 6.52MB    1.32GB / 4GB      7
894c51829de4   cachito_threads-cachito-api-1      0.68%     134.1MiB / 15.5GiB   0.85%     1.91MB / 3.6MB    52.6MB / 668kB    3
3cb718cedcb7   cachito_threads-rabbitmq-1         0.15%     703.2MiB / 15.5GiB   4.43%     295kB / 279kB     59.9MB / 7.16MB   37
dcf3763c4940   cachito_threads-nexus-1            0.59%     3.215GiB / 15.5GiB   20.74%    261MB / 161MB     327MB / 2.38GB    135
6e08b5e0ca0a   cachito_threads-db-1               0.00%     45.92MiB / 15.5GiB   0.29%     3.44MB / 236kB    28.7MB / 126MB    8
e4f0767f6d62   cachito_threads-athens-1           0.00%     20.02MiB / 15.5GiB   0.13%     26.1kB / 5.91kB   47.8MB / 0B       14
CONTAINER ID   NAME                               CPU %     MEM USAGE / LIMIT    MEM %     NET I/O           BLOCK I/O         PIDS
b129c0206ab3   cachito_threads-cachito-worker-1   0.07%     1.02GiB / 15.5GiB    6.58%     913MB / 6.53MB    1.51GB / 4.16GB   7
894c51829de4   cachito_threads-cachito-api-1      0.51%     137.8MiB / 15.5GiB   0.87%     1.93MB / 4.53MB   53.5MB / 705kB    3
3cb718cedcb7   cachito_threads-rabbitmq-1         0.62%     697.7MiB / 15.5GiB   4.40%     300kB / 283kB     60MB / 7.43MB     37
dcf3763c4940   cachito_threads-nexus-1            0.66%     3.176GiB / 15.5GiB   20.49%    261MB / 161MB     327MB / 2.38GB    135
6e08b5e0ca0a   cachito_threads-db-1               0.00%     45.38MiB / 15.5GiB   0.29%     3.45MB / 251kB    28.7MB / 126MB    8
e4f0767f6d62   cachito_threads-athens-1           0.00%     19.59MiB / 15.5GiB   0.12%     26.9kB / 5.91kB   47.8MB / 0B       14
